@20260609_103407_446_accel_adxl375.csv@uptime;ax;ay;az
@20260609_103407_446_accel_adxl375.csv@942661637;0.0;0.0;1.036
@20260609_103407_446_accel_adxl375.csv@942721759;0.0;0.0;1.045
@20260609_103407_446_accel_adxl375.csv@942772329;0.0;0.0;1.04
@20260609_103407_446_accel_adxl375.csv@942831542;0.0;0.0;1.048
@20260609_103407_446_accel_adxl375.csv@942891517;0.0;0.0;1.051
@20260609_103407_446_accel_adxl375.csv@942941658;0.0;0.0;0.939
@20260609_103407_446_accel_adxl375.csv@942992303;0.0;0.0;1.065
@20260609_103407_446_accel_adxl375.csv@943051562;0.0;0.0;1.063
@20260609_103407_446_accel_adxl375.csv@943111506;0.0;0.0;0.938
@20260609_103407_446_accel_adxl375.csv@943171492;0.0;0.0;1.099
@20260609_103407_446_accel_adxl375.csv@943233078;0.0;0.0;1.069
@20260609_103407_446_accel_adxl375.csv@943299478;0.0;0.0;1.045
@20260609_103407_446_accel_adxl375.csv@943351560;0.0;0.0;1.055
@20260609_103407_446_accel_adxl375.csv@943403281;0.0;0.0;1.033
@20260609_103407_446_accel_adxl375.csv@943461745;0.0;0.0;1.108
@20260609_103407_446_accel_adxl375.csv@943513491;0.0;0.0;1.04
@20260609_103407_446_accel_adxl375.csv@943571537;0.0;0.0;1.062
@20260609_103407_446_accel_adxl375.csv@943623342;0.0;0.0;0.961
@20260609_103407_446_accel_adxl375.csv@943681707;0.0;0.0;1.062
@20260609_103407_446_accel_adxl375.csv@943733083;0.0;0.0;0.954
@20260609_103407_446_accel_adxl375.csv@943791542;0.0;0.0;1.075
@20260609_103407_446_accel_adxl375.csv@943843289;0.0;0.0;1.005
@20260609_103407_446_accel_adxl375.csv@943901687;0.0;0.0;1.042
@20260609_103407_446_accel_adxl375.csv@943953063;0.0;0.0;0.934
@20260609_103407_446_accel_adxl375.csv@944011483;0.0;0.0;1.033
@20260609_103407_446_accel_adxl375.csv@944064694;0.0;0.0;1.016
@20260609_103407_446_accel_adxl375.csv@944121725;0.0;0.0;0.965
@20260609_103407_446_accel_adxl375.csv@944174977;0.0;0.0;1.006
@20260609_103407_446_accel_adxl375.csv@944231497;0.0;0.0;0.925
@20260609_103407_446_accel_adxl375.csv@944283306;0.0;0.0;1.019
@20260609_103407_446_accel_adxl375.csv@944371330;0.0;0.0;0.957
@20260609_103407_446_accel_adxl375.csv@944431474;0.0;0.0;0.957
@20260609_103407_446_accel_adxl375.csv@944484224;0.0;0.0;0.916
@20260609_103407_446_accel_adxl375.csv@944541736;0.0;0.0;0.957
@20260609_103407_446_accel_adxl375.csv@944594831;0.0;0.0;0.97
@20260609_103407_446_accel_adxl375.csv@944651507;0.0;0.0;0.951
@20260609_103407_446_accel_adxl375.csv@944704775;0.0;0.0;0.929
@20260609_103407_446_accel_adxl375.csv@944761677;0.0;0.0;1.03
@20260609_103407_446_accel_adxl375.csv@944814668;0.0;0.0;0.958
@20260609_103407_446_accel_adxl375.csv@944871521;0.0;0.0;0.982
@20260609_103407_446_accel_adxl375.csv@944923314;0.0;0.0;1.003
@20260609_103407_446_accel_adxl375.csv@944981681;0.0;0.0;1.087
@20260609_103407_446_accel_adxl375.csv@945033111;0.0;0.0;1.049
@20260609_103407_446_accel_adxl375.csv@945091520;0.0;0.0;1.096
@20260609_103407_446_accel_adxl375.csv@945143168;0.0;0.0;0.961
@20260609_103407_446_accel_adxl375.csv@945201722;0.0;0.0;0.984
@20260609_103407_446_accel_adxl375.csv@945253141;0.0;0.0;0.93
@20260609_103407_446_accel_adxl375.csv@945311475;0.0;0.0;0.949
@20260609_103407_446_accel_adxl375.csv@945363110;0.0;0.0;1.026
@20260609_103407_446_accel_adxl375.csv@945412794;0.0;0.0;1.041
@20260609_103407_446_accel_adxl375.csv@945471570;0.0;0.0;0.99
@20260609_103407_446_accel_adxl375.csv@945531499;0.0;0.0;1.021
@20260609_103407_446_accel_adxl375.csv@945591477;0.0;0.0;0.978
@20260609_103407_446_accel_adxl375.csv@945651480;0.0;0.0;1.083
@20260609_103407_446_accel_adxl375.csv@945711474;0.0;0.0;1.108
@20260609_103407_446_accel_adxl375.csv@945773197;0.0;0.0;1.057
@20260609_103407_446_accel_adxl375.csv@945831496;0.0;0.0;0.987
@20260609_103407_446_accel_adxl375.csv@945891518;0.0;0.0;1.111
@20260609_103407_446_accel_adxl375.csv@945951498;0.0;0.0;0.973
@20260609_103407_446_accel_adxl375.csv@946011707;0.0;0.0;0.935
@20260609_103407_446_accel_adxl375.csv@946071526;0.0;0.0;0.996
@20260609_103407_446_accel_adxl375.csv@946131459;0.0;0.0;0.981
@20260609_103407_446_accel_adxl375.csv@946193183;0.0;0.0;0.932
@20260609_103407_446_accel_adxl375.csv@946251498;0.0;0.0;1.094
@20260609_103407_446_accel_adxl375.csv@946311522;0.0;0.0;0.966
@20260609_103407_446_accel_adxl375.csv@946371488;0.0;0.0;0.979
@20260609_103407_446_accel_adxl375.csv@946432527;0.0;0.0;1.09
@20260609_103407_446_accel_adxl375.csv@946491513;0.0;0.0;1.094
@20260609_103407_446_accel_adxl375.csv@946541702;0.0;0.0;0.993
@20260609_103407_446_accel_adxl375.csv@946601719;0.0;0.0;1.05
@20260609_103407_446_accel_adxl375.csv@946651474;0.0;0.0;1.001
@20260609_103407_446_accel_adxl375.csv@946711476;0.0;0.0;1.098
@20260609_103407_446_accel_adxl375.csv@946761656;0.0;0.0;1.012
@20260609_103407_446_accel_adxl375.csv@946821664;0.0;0.0;1.059
@20260609_103407_446_accel_adxl375.csv@946881699;0.0;0.0;1.082
@20260609_103407_446_accel_adxl375.csv@946943340;0.0;0.0;0.972
@20260609_103407_446_accel_adxl375.csv@946992313;0.0;0.0;0.917
@20260609_103407_446_accel_adxl375.csv@947044013;0.0;0.0;1.073
@20260609_103407_446_accel_adxl375.csv@947092236;0.0;0.0;0.922
@20260609_103407_446_accel_adxl375.csv@947153172;0.0;0.0;1.007
@20260609_103407_446_accel_adxl375.csv@947211496;0.0;0.0;0.97
@20260609_103407_446_accel_adxl375.csv@947271525;0.0;0.0;1.025
@20260609_103407_446_accel_adxl375.csv@947331481;0.0;0.0;0.977
@20260609_103407_446_accel_adxl375.csv@947391709;0.0;0.0;1.094
