@20000101_000003_366_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000003_366_accel_adxl375.csv@21964663;0.0;0.0;1.427
@20000101_000003_366_accel_adxl375.csv@22016087;0.0;0.0;1.855
@20000101_000003_366_accel_adxl375.csv@22074657;0.0;0.0;0.81
@20000101_000003_366_accel_adxl375.csv@22170265;0.0;0.0;1.822
@20000101_000003_366_accel_adxl375.csv@22216205;0.0;0.0;0.789
@20000101_000003_366_accel_adxl375.csv@22274678;0.0;0.0;0.286
@20000101_000003_366_accel_adxl375.csv@22334670;0.0;0.0;1.221
@20000101_000003_366_accel_adxl375.csv@22394648;0.0;0.0;0.639
@20000101_000003_366_accel_adxl375.csv@22445993;0.0;0.0;1.369
@20000101_000003_366_accel_adxl375.csv@22504786;0.0;0.0;0.353
@20000101_000003_366_accel_adxl375.csv@22564814;0.0;0.0;0.036
@20000101_000003_366_accel_adxl375.csv@22624794;0.0;0.0;0.962
@20000101_000003_366_accel_adxl375.csv@22684785;0.0;0.0;0.239
@20000101_000003_366_accel_adxl375.csv@22744805;0.0;0.0;1.858
@20000101_000003_366_accel_adxl375.csv@22804804;0.0;0.0;0.916
@20000101_000003_366_accel_adxl375.csv@22856140;0.0;0.0;0.464
@20000101_000003_366_accel_adxl375.csv@22914641;0.0;0.0;1.092
@20000101_000003_366_accel_adxl375.csv@22974657;0.0;0.0;0.934
@20000101_000003_366_accel_adxl375.csv@23034645;0.0;0.0;1.671
@20000101_000003_366_accel_adxl375.csv@23094642;0.0;0.0;1.79
@20000101_000003_366_accel_adxl375.csv@23154659;0.0;0.0;1.942
@20000101_000003_366_accel_adxl375.csv@23220514;0.0;0.0;0.237
@20000101_000003_366_accel_adxl375.csv@23274624;0.0;0.0;1.312
@20000101_000003_366_accel_adxl375.csv@23326036;0.0;0.0;1.164
@20000101_000003_366_accel_adxl375.csv@23384812;0.0;0.0;0.859
@20000101_000003_366_accel_adxl375.csv@23444784;0.0;0.0;0.875
@20000101_000003_366_accel_adxl375.csv@23504772;0.0;0.0;1.797
@20000101_000003_366_accel_adxl375.csv@23564793;0.0;0.0;1.172
@20000101_000003_366_accel_adxl375.csv@23624784;0.0;0.0;1.79
@20000101_000003_366_accel_adxl375.csv@23684801;0.0;0.0;1.382
@20000101_000003_366_accel_adxl375.csv@23744799;0.0;0.0;0.06
@20000101_000003_366_accel_adxl375.csv@23804793;0.0;0.0;0.702
@20000101_000003_366_accel_adxl375.csv@23857349;0.0;0.0;0.865
@20000101_000003_366_accel_adxl375.csv@23914634;0.0;0.0;1.0
@20000101_000003_366_accel_adxl375.csv@23974663;0.0;0.0;0.804
@20000101_000003_366_accel_adxl375.csv@24034634;0.0;0.0;0.576
@20000101_000003_366_accel_adxl375.csv@24094668;0.0;0.0;0.197
@20000101_000003_366_accel_adxl375.csv@24155179;0.0;0.0;0.83
@20000101_000003_366_accel_adxl375.csv@24214646;0.0;0.0;1.127
@20000101_000003_366_accel_adxl375.csv@24316067;0.0;0.0;0.362
@20000101_000003_366_accel_adxl375.csv@24366514;0.0;0.0;1.573
@20000101_000003_366_accel_adxl375.csv@24424788;0.0;0.0;0.379
@20000101_000003_366_accel_adxl375.csv@24484783;0.0;0.0;0.206
@20000101_000003_366_accel_adxl375.csv@24536149;0.0;0.0;1.206
@20000101_000003_366_accel_adxl375.csv@24594658;0.0;0.0;1.333
@20000101_000003_366_accel_adxl375.csv@24645967;0.0;0.0;1.926
@20000101_000003_366_accel_adxl375.csv@24704769;0.0;0.0;1.436
@20000101_000003_366_accel_adxl375.csv@24756207;0.0;0.0;0.105
